Customer_ID,Customer_Name,Gender,Age,City,State,Signup_Date,Customer_Segment
CUST05545,Customer 05545,Male,28,Coimbatore,Tamil Nadu,2025-07-08,Regular
CUST05546,Customer 05546,Female,44,Pune,Maharashtra,2023-05-03,New
CUST05547,Customer 05547,Male,19,Mumbai,Maharashtra,2025-09-26,Regular
CUST05548,Customer 05548,Female,39,Bengaluru,Karnataka,2025-09-14,New
CUST05549,Customer 05549,Male,19,Kolkata,West Bengal,2023-02-05,Loyal
CUST05550,Customer 05550,Male,37,Chennai,Tamil Nadu,2022-12-23,Loyal
CUST05551,Customer 05551,Male,61,Mumbai,Maharashtra,2024-01-25,Loyal
CUST05552,Customer 05552,Male,65,Delhi,Delhi,2023-05-14,Regular
CUST05553,Customer 05553,Male,34,Chennai,Tamil Nadu,2024-04-13,Regular
CUST05554,Customer 05554,Female,21,Hyderabad,Telangana,2023-03-11,Loyal
CUST05555,Customer 05555,Female,31,Ahmedabad,Gujarat,2022-04-29,VIP
CUST05556,Customer 05556,Female,24,Mumbai,Maharashtra,2024-12-06,New
CUST05557,Customer 05557,Female,32,Bengaluru,Karnataka,2025-04-06,Regular
CUST05558,Customer 05558,Male,47,Mumbai,Maharashtra,2024-10-19,Regular
CUST05559,Customer 05559,Female,33,Coimbatore,Tamil Nadu,2022-12-14,Regular
CUST05560,Customer 05560,Male,57,Pune,Maharashtra,2026-03-08,Regular
CUST05561,Customer 05561,Female,19,Kolkata,West Bengal,2023-06-23,VIP
CUST05562,Customer 05562,Male,36,Pune,Maharashtra,2025-08-12,Regular
CUST05563,Customer 05563,Male,18,Pune,Maharashtra,2026-03-17,Regular
CUST05564,Customer 05564,Male,48,Mumbai,Maharashtra,2025-04-12,VIP
CUST05565,Customer 05565,Male,21,Coimbatore,Tamil Nadu,2025-11-19,Regular
CUST05566,Customer 05566,Male,44,Kolkata,West Bengal,2023-06-14,Loyal
CUST05567,Customer 05567,Male,42,Kolkata,West Bengal,2022-10-30,New
CUST05568,Customer 05568,Female,39,Pune,Maharashtra,2022-07-21,VIP
CUST05569,Customer 05569,Female,60,Hyderabad,Telangana,2026-04-06,New
CUST05570,Customer 05570,Male,27,Ahmedabad,Gujarat,2022-06-05,VIP
CUST05571,Customer 05571,Male,50,Coimbatore,Tamil Nadu,2022-01-14,New
CUST05572,Customer 05572,Female,65,Hyderabad,Telangana,2024-11-09,Regular
CUST05573,Customer 05573,Male,61,Madurai,Tamil Nadu,2024-01-26,Regular
CUST05574,Customer 05574,Female,47,Madurai,Tamil Nadu,2024-06-07,Regular
CUST05575,Customer 05575,Male,47,Chennai,Tamil Nadu,2026-01-20,Regular
CUST05576,Customer 05576,Female,33,Pune,Maharashtra,2025-04-11,VIP
CUST05577,Customer 05577,Female,26,Kolkata,West Bengal,2023-03-21,Regular
CUST05578,Customer 05578,Female,34,Mumbai,Maharashtra,2022-05-02,Regular
CUST05579,Customer 05579,Female,52,Kolkata,West Bengal,2026-03-01,New
CUST05580,Customer 05580,Male,64,Kolkata,West Bengal,2022-07-03,Loyal
CUST05581,Customer 05581,Male,32,Bengaluru,Karnataka,2023-11-02,Regular
CUST05582,Customer 05582,Female,65,Kolkata,West Bengal,2022-02-18,VIP
CUST05583,Customer 05583,Female,45,Chennai,Tamil Nadu,2022-06-30,Regular
CUST05584,Customer 05584,Male,37,Hyderabad,Telangana,2025-11-18,New
CUST05585,Customer 05585,Female,50,Madurai,Tamil Nadu,2025-11-17,Regular
CUST05586,Customer 05586,Male,50,Kolkata,West Bengal,2025-10-03,Loyal
CUST05587,Customer 05587,Male,53,Kolkata,West Bengal,2026-02-08,Regular
CUST05588,Customer 05588,Female,30,Bengaluru,Karnataka,2022-05-21,Loyal
CUST05589,Customer 05589,Male,21,Coimbatore,Tamil Nadu,2023-06-14,New
CUST05590,Customer 05590,Female,40,Mumbai,Maharashtra,2023-08-07,Regular
CUST05591,Customer 05591,Male,25,Coimbatore,Tamil Nadu,2023-04-16,VIP
CUST05592,Customer 05592,Male,30,Mumbai,Maharashtra,2025-07-10,New
CUST05593,Customer 05593,Female,41,Ahmedabad,Gujarat,2022-05-23,New
CUST05594,Customer 05594,Female,57,Kolkata,West Bengal,2023-12-08,Loyal
CUST05595,Customer 05595,Male,63,Bengaluru,Karnataka,2025-03-15,Regular
CUST05596,Customer 05596,Male,47,Delhi,Delhi,2022-10-21,Regular
CUST05597,Customer 05597,Male,47,Pune,Maharashtra,2026-04-11,Regular
CUST05598,Customer 05598,Male,42,Madurai,Tamil Nadu,2026-03-13,VIP
CUST05599,Customer 05599,Female,50,Hyderabad,Telangana,2023-02-26,Loyal
CUST05600,Customer 05600,Female,26,Madurai,Tamil Nadu,2026-05-14,Regular
CUST05601,Customer 05601,Male,43,Hyderabad,Telangana,2023-07-18,Regular
CUST05602,Customer 05602,Male,41,Ahmedabad,Gujarat,2023-02-21,Regular
CUST05603,Customer 05603,Female,50,Coimbatore,Tamil Nadu,2023-10-23,Loyal
CUST05604,Customer 05604,Female,56,Chennai,Tamil Nadu,2024-07-01,Regular
CUST05605,Customer 05605,Female,42,Kolkata,West Bengal,2025-02-04,Loyal
CUST05606,Customer 05606,Female,62,Delhi,Delhi,2025-09-03,Regular
CUST05607,Customer 05607,Male,32,Hyderabad,Telangana,2022-02-28,New
CUST05608,Customer 05608,Female,58,Pune,Maharashtra,2024-10-12,Regular
CUST05609,Customer 05609,Other,65,Hyderabad,Telangana,2022-09-15,New
CUST05610,Customer 05610,Female,58,Chennai,Tamil Nadu,2024-03-03,Loyal
CUST05611,Customer 05611,Male,23,Madurai,Tamil Nadu,2025-12-19,Loyal
CUST05612,Customer 05612,Male,37,Bengaluru,Karnataka,2023-06-15,New
CUST05613,Customer 05613,Male,61,Madurai,Tamil Nadu,2022-06-15,Regular
CUST05614,Customer 05614,Female,33,Ahmedabad,Gujarat,2024-11-14,Loyal
CUST05615,Customer 05615,Male,38,Bengaluru,Karnataka,2022-01-04,Regular
CUST05616,Customer 05616,Male,32,Madurai,Tamil Nadu,2022-01-03,Regular
CUST05617,Customer 05617,Female,56,Pune,Maharashtra,2023-02-22,Regular
CUST05618,Customer 05618,Male,59,Madurai,Tamil Nadu,2022-12-28,Loyal
CUST05619,Customer 05619,Male,21,Pune,Maharashtra,2024-06-24,Regular
CUST05620,Customer 05620,Male,41,Pune,Maharashtra,2023-01-04,Loyal
CUST05621,Customer 05621,Male,20,Bengaluru,Karnataka,2023-06-23,Loyal
CUST05622,Customer 05622,Male,18,Coimbatore,Tamil Nadu,2024-05-29,Loyal
CUST05623,Customer 05623,Female,47,Mumbai,Maharashtra,2022-12-12,VIP
CUST05624,Customer 05624,Female,30,Kolkata,West Bengal,2024-01-01,Loyal
CUST05625,Customer 05625,Male,35,Hyderabad,Telangana,2024-06-15,New
CUST05626,Customer 05626,Male,57,Mumbai,Maharashtra,2024-12-03,New
CUST05627,Customer 05627,Female,28,Chennai,Tamil Nadu,2023-12-25,New
CUST05628,Customer 05628,Male,59,Coimbatore,Tamil Nadu,2023-07-18,New
CUST05629,Customer 05629,Male,46,Mumbai,Maharashtra,2025-03-22,New
CUST05630,Customer 05630,Female,21,Bengaluru,Karnataka,2022-07-21,Regular
CUST05631,Customer 05631,Male,42,Chennai,Tamil Nadu,2022-11-17,New
CUST05632,Customer 05632,Male,53,Delhi,Delhi,2023-04-09,Regular
CUST05633,Customer 05633,Male,53,Coimbatore,Tamil Nadu,2024-10-31,Loyal
CUST05634,Customer 05634,Female,61,Mumbai,Maharashtra,2025-06-04,Loyal
CUST05635,Customer 05635,Male,57,Chennai,Tamil Nadu,2023-09-25,VIP
CUST05636,Customer 05636,Male,45,Delhi,Delhi,2022-11-29,New
CUST05637,Customer 05637,Male,62,Madurai,Tamil Nadu,2026-02-01,Regular
CUST05638,Customer 05638,Female,25,Chennai,Tamil Nadu,2022-01-15,Regular
CUST05639,Customer 05639,Male,38,Bengaluru,Karnataka,2024-12-16,Regular
CUST05640,Customer 05640,Male,52,Madurai,Tamil Nadu,2025-09-15,Regular
CUST05641,Customer 05641,Female,61,Bengaluru,Karnataka,2024-12-23,New
CUST05642,Customer 05642,Female,35,Mumbai,Maharashtra,2022-08-18,New
CUST05643,Customer 05643,Male,64,Kolkata,West Bengal,2022-01-11,Loyal
CUST05644,Customer 05644,Male,42,Mumbai,Maharashtra,2025-06-01,Loyal
CUST05645,Customer 05645,Female,63,Madurai,Tamil Nadu,2023-06-26,Regular
CUST05646,Customer 05646,Female,58,Pune,Maharashtra,2026-03-10,Regular
CUST05647,Customer 05647,Male,22,Mumbai,Maharashtra,2023-06-06,Regular
CUST05648,Customer 05648,Male,64,Madurai,Tamil Nadu,2024-12-13,New
CUST05649,Customer 05649,Male,25,Chennai,Tamil Nadu,2024-02-06,VIP
CUST05650,Customer 05650,Male,40,Ahmedabad,Gujarat,2025-03-26,Loyal
CUST05651,Customer 05651,Female,20,Mumbai,Maharashtra,2023-10-03,New
CUST05652,Customer 05652,Male,61,Chennai,Tamil Nadu,2023-07-24,New
CUST05653,Customer 05653,Female,54,Bengaluru,Karnataka,2023-02-09,Regular
CUST05654,Customer 05654,Female,48,Coimbatore,Tamil Nadu,2025-11-23,New
CUST05655,Customer 05655,Male,46,Kolkata,West Bengal,2023-12-08,VIP
CUST05656,Customer 05656,Male,58,Bengaluru,Karnataka,2024-07-17,Loyal
CUST05657,Customer 05657,Female,37,Bengaluru,Karnataka,2025-11-27,Regular
CUST05658,Customer 05658,Male,20,Madurai,Tamil Nadu,2025-01-17,New
CUST05659,Customer 05659,Female,40,Pune,Maharashtra,2023-08-16,Loyal
CUST05660,Customer 05660,Other,57,Hyderabad,Telangana,2022-07-05,Regular
CUST05661,Customer 05661,Male,38,Ahmedabad,Gujarat,2024-06-13,Regular
CUST05662,Customer 05662,Male,30,Pune,Maharashtra,2022-03-20,Regular
CUST05663,Customer 05663,Male,25,Madurai,Tamil Nadu,2022-05-25,New
CUST05664,Customer 05664,Female,22,Kolkata,West Bengal,2022-01-14,Regular
CUST05665,Customer 05665,Female,42,Ahmedabad,Gujarat,2022-01-02,Regular
CUST05666,Customer 05666,Female,56,Ahmedabad,Gujarat,2023-05-31,New
CUST05667,Customer 05667,Female,54,Madurai,Tamil Nadu,2024-01-26,New
CUST05668,Customer 05668,Male,58,Delhi,Delhi,2022-03-07,Regular
CUST05669,Customer 05669,Female,22,Bengaluru,Karnataka,2022-09-03,Loyal
CUST05670,Customer 05670,Female,25,Coimbatore,Tamil Nadu,2025-12-24,Regular
CUST05671,Customer 05671,Female,61,Delhi,Delhi,2023-07-26,Loyal
CUST05672,Customer 05672,Male,21,Madurai,Tamil Nadu,2025-06-09,New
CUST05673,Customer 05673,Female,58,Delhi,Delhi,2023-03-12,Regular
CUST05674,Customer 05674,Female,39,Coimbatore,Tamil Nadu,2022-12-19,Loyal
CUST05675,Customer 05675,Female,31,Madurai,Tamil Nadu,2023-11-10,Regular
CUST05676,Customer 05676,Female,36,Madurai,Tamil Nadu,2023-01-18,Regular
CUST05677,Customer 05677,Female,30,Ahmedabad,Gujarat,2024-12-19,New
CUST05678,Customer 05678,Female,52,Delhi,Delhi,2023-04-15,New
CUST05679,Customer 05679,Female,21,Chennai,Tamil Nadu,2025-12-05,Loyal
CUST05680,Customer 05680,Female,50,Mumbai,Maharashtra,2025-01-11,New
CUST05681,Customer 05681,Male,39,Madurai,Tamil Nadu,2022-03-15,New
CUST05682,Customer 05682,Male,18,Delhi,Delhi,2025-08-27,New
CUST05683,Customer 05683,Male,28,Hyderabad,Telangana,2026-01-17,Regular
CUST05684,Customer 05684,Female,33,Kolkata,West Bengal,2022-01-26,Loyal
CUST05685,Customer 05685,Female,21,Hyderabad,Telangana,2025-12-20,New
CUST05686,Customer 05686,Other,46,Delhi,Delhi,2025-11-01,Regular
CUST05687,Customer 05687,Male,56,Bengaluru,Karnataka,2025-06-20,New
CUST05688,Customer 05688,Male,61,Bengaluru,Karnataka,2024-04-14,Regular
CUST05689,Customer 05689,Male,55,Delhi,Delhi,2023-09-20,New
CUST05690,Customer 05690,Male,41,Ahmedabad,Gujarat,2025-09-08,New
CUST05691,Customer 05691,Female,26,Ahmedabad,Gujarat,2025-04-18,Regular
CUST05692,Customer 05692,Male,25,Madurai,Tamil Nadu,2024-02-13,Loyal
CUST05693,Customer 05693,Female,31,Coimbatore,Tamil Nadu,2024-10-05,Loyal
CUST05694,Customer 05694,Female,32,Mumbai,Maharashtra,2022-09-23,Regular
CUST05695,Customer 05695,Male,39,Madurai,Tamil Nadu,2023-07-04,New
CUST05696,Customer 05696,Female,54,Hyderabad,Telangana,2025-11-04,Regular
CUST05697,Customer 05697,Male,32,Mumbai,Maharashtra,2022-03-18,Regular
CUST05698,Customer 05698,Male,23,Hyderabad,Telangana,2026-03-28,Loyal
CUST05699,Customer 05699,Female,18,Ahmedabad,Gujarat,2024-12-08,VIP
CUST05700,Customer 05700,Female,37,Delhi,Delhi,2024-10-10,Regular
CUST05701,Customer 05701,Male,58,Coimbatore,Tamil Nadu,2025-07-01,Regular
CUST05702,Customer 05702,Male,53,Hyderabad,Telangana,2025-11-04,Regular
CUST05703,Customer 05703,Male,19,Ahmedabad,Gujarat,2025-06-26,Regular
CUST05704,Customer 05704,Male,23,Coimbatore,Tamil Nadu,2024-12-31,Regular
CUST05705,Customer 05705,Other,19,Madurai,Tamil Nadu,2023-03-23,New
CUST05706,Customer 05706,Female,20,Delhi,Delhi,2023-05-21,Regular
CUST05707,Customer 05707,Male,24,Kolkata,West Bengal,2025-06-30,New
CUST05708,Customer 05708,Female,37,Bengaluru,Karnataka,2024-09-22,Regular
CUST05709,Customer 05709,Male,58,Pune,Maharashtra,2024-05-19,Regular
CUST05710,Customer 05710,Male,58,Coimbatore,Tamil Nadu,2022-10-26,Loyal
CUST05711,Customer 05711,Female,22,Kolkata,West Bengal,2024-01-04,Loyal
CUST05712,Customer 05712,Female,42,Kolkata,West Bengal,2024-12-19,VIP
CUST05713,Customer 05713,Female,55,Coimbatore,Tamil Nadu,2025-10-12,New
CUST05714,Customer 05714,Female,35,Kolkata,West Bengal,2022-06-06,Regular
CUST05715,Customer 05715,Female,18,Hyderabad,Telangana,2022-12-08,Regular
CUST05716,Customer 05716,Male,42,Kolkata,West Bengal,2024-08-31,Loyal
CUST05717,Customer 05717,Female,34,Ahmedabad,Gujarat,2024-06-12,Regular
CUST05718,Customer 05718,Other,63,Mumbai,Maharashtra,2025-05-10,New
CUST05719,Customer 05719,Male,32,Hyderabad,Telangana,2024-11-24,Regular
CUST05720,Customer 05720,Female,22,Kolkata,West Bengal,2026-04-08,VIP
CUST05721,Customer 05721,Female,34,Madurai,Tamil Nadu,2026-01-19,Loyal
CUST05722,Customer 05722,Male,38,Bengaluru,Karnataka,2024-07-05,Regular
CUST05723,Customer 05723,Female,40,Delhi,Delhi,2025-04-03,Loyal
CUST05724,Customer 05724,Male,60,Kolkata,West Bengal,2024-11-17,New
CUST05725,Customer 05725,Female,27,Chennai,Tamil Nadu,2025-10-27,Regular
CUST05726,Customer 05726,Male,34,Bengaluru,Karnataka,2022-11-10,Loyal
CUST05727,Customer 05727,Female,18,Madurai,Tamil Nadu,2026-05-08,New
CUST05728,Customer 05728,Male,54,Ahmedabad,Gujarat,2025-07-31,New
CUST05729,Customer 05729,Male,65,Kolkata,West Bengal,2025-08-14,Loyal
CUST05730,Customer 05730,Male,24,Ahmedabad,Gujarat,2023-04-20,Regular
CUST05731,Customer 05731,Female,29,Kolkata,West Bengal,2023-08-20,VIP
CUST05732,Customer 05732,Female,57,Pune,Maharashtra,2025-10-04,New
CUST05733,Customer 05733,Female,18,Mumbai,Maharashtra,2023-09-28,Regular
CUST05734,Customer 05734,Female,37,Ahmedabad,Gujarat,2023-03-21,Regular
CUST05735,Customer 05735,Male,61,Mumbai,Maharashtra,2025-05-15,Loyal
CUST05736,Customer 05736,Male,48,Bengaluru,Karnataka,2023-02-21,Regular
CUST05737,Customer 05737,Female,21,Pune,Maharashtra,2023-03-15,Regular
CUST05738,Customer 05738,Male,43,Delhi,Delhi,2022-06-14,New
CUST05739,Customer 05739,Other,29,Hyderabad,Telangana,2026-05-02,Loyal
CUST05740,Customer 05740,Female,39,Mumbai,Maharashtra,2023-02-24,New
CUST05741,Customer 05741,Male,18,Pune,Maharashtra,2025-10-26,New
CUST05742,Customer 05742,Male,18,Mumbai,Maharashtra,2025-07-13,Regular
CUST05743,Customer 05743,Female,20,Coimbatore,Tamil Nadu,2025-07-26,Regular
CUST05744,Customer 05744,Male,29,Madurai,Tamil Nadu,2024-09-14,New
CUST05745,Customer 05745,Male,38,Delhi,Delhi,2023-04-27,New
CUST05746,Customer 05746,Male,30,Madurai,Tamil Nadu,2023-06-01,Loyal
CUST05747,Customer 05747,Female,30,Kolkata,West Bengal,2022-03-23,New
CUST05748,Customer 05748,Female,58,Mumbai,Maharashtra,2022-04-29,New
CUST05749,Customer 05749,Male,35,Kolkata,West Bengal,2025-08-19,New
CUST05750,Customer 05750,Male,50,Chennai,Tamil Nadu,2025-05-23,VIP
CUST05751,Customer 05751,Male,23,Mumbai,Maharashtra,2022-01-28,New
CUST05752,Customer 05752,Female,42,Pune,Maharashtra,2024-02-20,Loyal
CUST05753,Customer 05753,Male,40,Delhi,Delhi,2023-05-13,Loyal
CUST05754,Customer 05754,Male,41,Kolkata,West Bengal,2023-06-21,Regular
CUST05755,Customer 05755,Female,54,Mumbai,Maharashtra,2023-06-03,Regular
CUST05756,Customer 05756,Female,43,Chennai,Tamil Nadu,2022-07-13,Regular
CUST05757,Customer 05757,Other,21,Madurai,Tamil Nadu,2023-08-15,Loyal
CUST05758,Customer 05758,Female,55,Pune,Maharashtra,2023-03-18,Loyal
CUST05759,Customer 05759,Male,52,Coimbatore,Tamil Nadu,2024-11-25,Loyal
CUST05760,Customer 05760,Male,28,Mumbai,Maharashtra,2022-09-15,Regular
CUST05761,Customer 05761,Male,53,Coimbatore,Tamil Nadu,2022-04-23,Regular
CUST05762,Customer 05762,Male,42,Bengaluru,Karnataka,2025-08-10,New
CUST05763,Customer 05763,Female,37,Delhi,Delhi,2022-01-14,Regular
CUST05764,Customer 05764,Female,18,Mumbai,Maharashtra,2024-06-29,Regular
CUST05765,Customer 05765,Female,47,Ahmedabad,Gujarat,2022-05-20,New
CUST05766,Customer 05766,Male,21,Chennai,Tamil Nadu,2025-10-26,New
CUST05767,Customer 05767,Female,40,Kolkata,West Bengal,2025-12-21,New
CUST05768,Customer 05768,Female,52,Ahmedabad,Gujarat,2025-01-25,Regular
CUST05769,Customer 05769,Male,59,Bengaluru,Karnataka,2023-11-28,Loyal
CUST05770,Customer 05770,Female,39,Delhi,Delhi,2026-02-20,Regular
CUST05771,Customer 05771,Male,48,Madurai,Tamil Nadu,2025-09-27,Loyal
CUST05772,Customer 05772,Male,18,Pune,Maharashtra,2024-05-19,New
CUST05773,Customer 05773,Female,21,Coimbatore,Tamil Nadu,2026-02-24,New
CUST05774,Customer 05774,Female,36,Bengaluru,Karnataka,2026-03-04,New
CUST05775,Customer 05775,Male,47,Kolkata,West Bengal,2025-12-26,Regular
CUST05776,Customer 05776,Male,18,Pune,Maharashtra,2022-07-08,Regular
CUST05777,Customer 05777,Other,65,Madurai,Tamil Nadu,2022-03-23,Loyal
CUST05778,Customer 05778,Female,36,Kolkata,West Bengal,2025-04-18,Regular
CUST05779,Customer 05779,Female,38,Chennai,Tamil Nadu,2024-08-15,Regular
CUST05780,Customer 05780,Male,39,Coimbatore,Tamil Nadu,2024-06-16,New
CUST05781,Customer 05781,Male,19,Ahmedabad,Gujarat,2024-08-24,New
CUST05782,Customer 05782,Male,23,Mumbai,Maharashtra,2025-12-09,New
CUST05783,Customer 05783,Male,38,Bengaluru,Karnataka,2025-02-02,Regular
CUST05784,Customer 05784,Male,50,Mumbai,Maharashtra,2023-01-16,Regular
CUST05785,Customer 05785,Male,36,Pune,Maharashtra,2023-12-23,New
CUST05786,Customer 05786,Female,44,Mumbai,Maharashtra,2022-11-25,Regular
CUST05787,Customer 05787,Male,54,Ahmedabad,Gujarat,2025-06-26,Regular
CUST05788,Customer 05788,Female,46,Hyderabad,Telangana,2022-03-13,New
CUST05789,Customer 05789,Male,45,Pune,Maharashtra,2022-05-13,Regular
CUST05790,Customer 05790,Male,51,Coimbatore,Tamil Nadu,2025-06-17,Loyal
CUST05791,Customer 05791,Male,18,Kolkata,West Bengal,2025-01-06,Regular
CUST05792,Customer 05792,Female,65,Coimbatore,Tamil Nadu,2023-07-24,Regular
CUST05793,Customer 05793,Male,42,Mumbai,Maharashtra,2023-04-06,New
CUST05794,Customer 05794,Other,38,Delhi,Delhi,2022-05-05,Loyal
CUST05795,Customer 05795,Female,51,Pune,Maharashtra,2024-10-31,Loyal
CUST05796,Customer 05796,Female,43,Kolkata,West Bengal,2026-01-31,Regular
CUST05797,Customer 05797,Male,53,Madurai,Tamil Nadu,2025-12-01,New
CUST05798,Customer 05798,Female,52,Chennai,Tamil Nadu,2024-07-29,Regular
CUST05799,Customer 05799,Female,40,Coimbatore,Tamil Nadu,2022-01-27,Regular
CUST05800,Customer 05800,Male,34,Coimbatore,Tamil Nadu,2022-07-26,New
CUST05801,Customer 05801,Female,64,Pune,Maharashtra,2025-05-30,Regular
CUST05802,Customer 05802,Female,59,Delhi,Delhi,2022-11-08,New
CUST05803,Customer 05803,Female,29,Mumbai,Maharashtra,2023-01-17,New
CUST05804,Customer 05804,Female,61,Mumbai,Maharashtra,2025-08-31,Loyal
CUST05805,Customer 05805,Female,37,Pune,Maharashtra,2025-05-16,Regular
CUST05806,Customer 05806,Female,56,Coimbatore,Tamil Nadu,2022-10-23,New
CUST05807,Customer 05807,Male,44,Kolkata,West Bengal,2023-02-06,Regular
CUST05808,Customer 05808,Female,59,Chennai,Tamil Nadu,2025-12-29,VIP
CUST05809,Customer 05809,Female,54,Pune,Maharashtra,2026-05-16,New
CUST05810,Customer 05810,Female,37,Kolkata,West Bengal,2022-05-02,Regular
CUST05811,Customer 05811,Other,28,Kolkata,West Bengal,2024-01-21,Loyal
CUST05812,Customer 05812,Male,45,Madurai,Tamil Nadu,2022-04-16,Regular
CUST05813,Customer 05813,Male,19,Ahmedabad,Gujarat,2024-03-01,New
CUST05814,Customer 05814,Male,41,Hyderabad,Telangana,2024-11-25,New
CUST05815,Customer 05815,Male,33,Chennai,Tamil Nadu,2026-04-23,Loyal
CUST05816,Customer 05816,Male,29,Bengaluru,Karnataka,2022-03-13,VIP
CUST05817,Customer 05817,Female,33,Delhi,Delhi,2023-07-22,Loyal
CUST05818,Customer 05818,Male,53,Hyderabad,Telangana,2025-04-05,VIP
CUST05819,Customer 05819,Female,19,Madurai,Tamil Nadu,2025-05-29,Regular
CUST05820,Customer 05820,Female,42,Chennai,Tamil Nadu,2022-03-17,Loyal
CUST05821,Customer 05821,Male,46,Mumbai,Maharashtra,2023-12-23,Regular
CUST05822,Customer 05822,Male,45,Hyderabad,Telangana,2024-10-06,Loyal
CUST05823,Customer 05823,Female,27,Mumbai,Maharashtra,2025-05-19,New
CUST05824,Customer 05824,Female,62,Delhi,Delhi,2022-08-16,Loyal
CUST05825,Customer 05825,Female,40,Mumbai,Maharashtra,2023-03-29,New
CUST05826,Customer 05826,Female,49,Delhi,Delhi,2024-02-05,New
CUST05827,Customer 05827,Other,48,Chennai,Tamil Nadu,2023-05-02,Regular
CUST05828,Customer 05828,Female,36,Coimbatore,Tamil Nadu,2023-10-30,Regular
CUST05829,Customer 05829,Female,32,Delhi,Delhi,2026-02-06,New
CUST05830,Customer 05830,Female,50,Kolkata,West Bengal,2024-04-09,VIP
CUST05831,Customer 05831,Female,34,Bengaluru,Karnataka,2024-03-01,Regular
CUST05832,Customer 05832,Male,53,Bengaluru,Karnataka,2024-08-28,Loyal
CUST05833,Customer 05833,Other,37,Pune,Maharashtra,2023-05-05,VIP
CUST05834,Customer 05834,Male,26,Bengaluru,Karnataka,2023-01-11,Regular
CUST05835,Customer 05835,Female,55,Pune,Maharashtra,2022-08-19,Regular
CUST05836,Customer 05836,Male,20,Bengaluru,Karnataka,2023-12-03,New
CUST05837,Customer 05837,Male,19,Delhi,Delhi,2025-06-02,Regular
CUST05838,Customer 05838,Male,35,Kolkata,West Bengal,2023-04-20,Regular
CUST05839,Customer 05839,Male,40,Coimbatore,Tamil Nadu,2025-01-08,Regular
CUST05840,Customer 05840,Male,36,Mumbai,Maharashtra,2026-05-19,Regular
CUST05841,Customer 05841,Female,24,Madurai,Tamil Nadu,2025-05-18,New
CUST05842,Customer 05842,Male,52,Bengaluru,Karnataka,2025-08-13,Regular
CUST05843,Customer 05843,Male,37,Coimbatore,Tamil Nadu,2025-04-10,New
CUST05844,Customer 05844,Male,37,Coimbatore,Tamil Nadu,2025-01-17,Loyal
CUST05845,Customer 05845,Female,36,Delhi,Delhi,2022-08-14,New
CUST05846,Customer 05846,Male,58,Chennai,Tamil Nadu,2022-05-23,Regular
CUST05847,Customer 05847,Male,33,Chennai,Tamil Nadu,2023-12-09,New
CUST05848,Customer 05848,Female,55,Bengaluru,Karnataka,2022-02-23,Loyal
CUST05849,Customer 05849,Female,38,Madurai,Tamil Nadu,2022-07-15,Regular
CUST05850,Customer 05850,Male,46,Bengaluru,Karnataka,2026-02-21,New
CUST05851,Customer 05851,Male,61,Bengaluru,Karnataka,2024-04-24,Regular
CUST05852,Customer 05852,Male,55,Pune,Maharashtra,2022-10-25,Loyal
CUST05853,Customer 05853,Other,62,Kolkata,West Bengal,2025-12-24,Loyal
CUST05854,Customer 05854,Male,41,Kolkata,West Bengal,2023-06-21,New
CUST05855,Customer 05855,Female,54,Madurai,Tamil Nadu,2023-08-02,Loyal
CUST05856,Customer 05856,Male,46,Pune,Maharashtra,2023-05-15,New
CUST05857,Customer 05857,Female,48,Coimbatore,Tamil Nadu,2023-09-16,New
CUST05858,Customer 05858,Male,62,Pune,Maharashtra,2024-04-20,Regular
CUST05859,Customer 05859,Male,56,Bengaluru,Karnataka,2022-07-25,New
CUST05860,Customer 05860,Male,29,Chennai,Tamil Nadu,2024-05-29,Loyal
CUST05861,Customer 05861,Male,47,Hyderabad,Telangana,2025-03-06,VIP
CUST05862,Customer 05862,Male,21,Madurai,Tamil Nadu,2023-02-12,New
CUST05863,Customer 05863,Female,47,Coimbatore,Tamil Nadu,2022-10-06,New
CUST05864,Customer 05864,Other,22,Delhi,Delhi,2026-01-08,Regular
CUST05865,Customer 05865,Male,33,Hyderabad,Telangana,2023-11-08,Regular
CUST05866,Customer 05866,Female,44,Hyderabad,Telangana,2024-07-29,Loyal
CUST05867,Customer 05867,Other,21,Pune,Maharashtra,2022-09-28,Loyal
CUST05868,Customer 05868,Female,25,Mumbai,Maharashtra,2023-03-17,Regular
CUST05869,Customer 05869,Male,65,Hyderabad,Telangana,2025-06-05,Regular
CUST05870,Customer 05870,Female,25,Bengaluru,Karnataka,2022-05-07,Loyal
CUST05871,Customer 05871,Male,34,Ahmedabad,Gujarat,2025-07-17,New
CUST05872,Customer 05872,Female,63,Chennai,Tamil Nadu,2023-05-02,VIP
CUST05873,Customer 05873,Male,61,Chennai,Tamil Nadu,2023-07-02,New
CUST05874,Customer 05874,Male,20,Ahmedabad,Gujarat,2025-03-24,Regular
CUST05875,Customer 05875,Male,44,Kolkata,West Bengal,2024-09-12,New
CUST05876,Customer 05876,Male,51,Bengaluru,Karnataka,2024-07-25,Regular
CUST05877,Customer 05877,Female,62,Delhi,Delhi,2024-02-11,Regular
CUST05878,Customer 05878,Male,38,Hyderabad,Telangana,2022-01-19,Regular
CUST05879,Customer 05879,Female,60,Kolkata,West Bengal,2023-03-01,Loyal
CUST05880,Customer 05880,Male,41,Bengaluru,Karnataka,2024-07-24,Regular
