Product_ID,Product_Name,Category,Brand,Unit_Cost,Unit_Price,Stock_Quantity
PROD0722,UrbanX Product 0722,Beauty,Zen,3571.23,6321.58,491
PROD0723,UrbanX Product 0723,Sports,UrbanX,4673.31,7259.31,171
PROD0724,TechPro Product 0724,Beauty,HomeEase,4714.31,9330.01,439
PROD0725,UrbanX Product 0725,Beauty,PrimeLife,3007.61,5615.95,303
PROD0726,Apex Product 0726,Fashion,DailyChoice,2511.77,3781.95,413
PROD0727,Zen Product 0727,Sports,HomeEase,1736.41,3808.38,416
PROD0728,StyleHub Product 0728,Electronics,PrimeLife,607.49,993.81,497
PROD0729,UrbanX Product 0729,Fashion,PrimeLife,4427.28,6563.09,229
PROD0730,DailyChoice Product 0730,Fashion,Apex,771.56,1444.50,420
PROD0731,Nova Product 0731,Fashion,HomeEase,1510.93,2091.05,433
PROD0732,UrbanX Product 0732,Fashion,TechPro,3727.95,7538.57,236
PROD0733,StyleHub Product 0733,Electronics,Apex,3553.34,6624.78,229
PROD0734,Apex Product 0734,Fashion,PrimeLife,3436.96,7092.40,6
PROD0735,Nova Product 0735,Books,Zen,3734.36,5584.75,194
PROD0736,TechPro Product 0736,Accessories,TechPro,2755.69,5641.30,255
PROD0737,FitMax Product 0737,Electronics,FitMax,859.26,1440.10,170
PROD0738,Apex Product 0738,Books,FitMax,4991.95,6050.81,39
PROD0739,UrbanX Product 0739,Accessories,Nova,4471.48,6053.84,287
PROD0740,DailyChoice Product 0740,Electronics,TechPro,2212.65,3050.21,227
PROD0741,Nova Product 0741,Books,UrbanX,2698.60,5279.52,233
PROD0742,Nova Product 0742,Fashion,TechPro,2028.40,2765.28,360
PROD0743,Zen Product 0743,Accessories,Apex,3226.09,5613.44,182
PROD0744,Apex Product 0744,Home & Kitchen,Nova,3682.59,6758.18,492
PROD0745,DailyChoice Product 0745,Electronics,Apex,1234.66,2423.08,210
PROD0746,HomeEase Product 0746,Accessories,StyleHub,2220.70,4381.61,478
PROD0747,Apex Product 0747,Fashion,Apex,3237.15,6161.86,349
PROD0748,HomeEase Product 0748,Grocery,StyleHub,4941.30,6788.57,366
PROD0749,HomeEase Product 0749,Grocery,DailyChoice,1691.88,2911.12,228
PROD0750,DailyChoice Product 0750,Beauty,FitMax,3750.50,5455.77,344
PROD0751,DailyChoice Product 0751,Accessories,Nova,1798.69,3532.36,254
PROD0752,Apex Product 0752,Beauty,Zen,552.46,1069.28,76
PROD0753,TechPro Product 0753,Sports,Zen,3873.71,5388.83,459
PROD0754,Nova Product 0754,Grocery,UrbanX,3281.60,5983.70,264
PROD0755,HomeEase Product 0755,Electronics,HomeEase,2620.26,3174.05,231
PROD0756,StyleHub Product 0756,Grocery,Apex,3407.68,6668.75,136
PROD0757,StyleHub Product 0757,Electronics,Nova,4408.57,8681.41,63
PROD0758,Nova Product 0758,Accessories,UrbanX,3806.90,5765.03,244
PROD0759,HomeEase Product 0759,Books,PrimeLife,4303.31,8591.86,428
PROD0760,FitMax Product 0760,Beauty,Zen,1521.09,3120.08,90
PROD0761,PrimeLife Product 0761,Electronics,Apex,4022.37,5428.43,444
PROD0762,Nova Product 0762,Accessories,StyleHub,1864.05,2830.45,232
PROD0763,StyleHub Product 0763,Grocery,HomeEase,201.19,286.52,350
PROD0764,TechPro Product 0764,Electronics,PrimeLife,311.60,480.82,453
PROD0765,Apex Product 0765,Accessories,HomeEase,3678.74,5956.80,348
PROD0766,UrbanX Product 0766,Beauty,TechPro,1432.36,2414.20,93
PROD0767,StyleHub Product 0767,Fashion,PrimeLife,1607.16,1907.47,421
PROD0768,Nova Product 0768,Books,TechPro,3150.63,3805.72,202
PROD0769,TechPro Product 0769,Beauty,FitMax,3733.40,6861.98,489
PROD0770,FitMax Product 0770,Home & Kitchen,Nova,2838.53,4583.88,173
PROD0771,StyleHub Product 0771,Grocery,PrimeLife,3561.22,4430.96,123
PROD0772,StyleHub Product 0772,Grocery,Zen,4711.16,7328.40,69
PROD0773,StyleHub Product 0773,Beauty,FitMax,4285.38,7067.75,102
PROD0774,Apex Product 0774,Books,Zen,1279.94,2326.12,232
PROD0775,Zen Product 0775,Beauty,DailyChoice,4543.28,5789.26,63
PROD0776,PrimeLife Product 0776,Books,PrimeLife,1556.59,3416.01,94
PROD0777,Zen Product 0777,Grocery,DailyChoice,3336.88,5500.65,162
PROD0778,StyleHub Product 0778,Fashion,Zen,4386.11,8179.35,267
PROD0779,FitMax Product 0779,Beauty,Zen,3154.89,6636.72,303
PROD0780,StyleHub Product 0780,Beauty,TechPro,4050.36,4793.25,318
PROD0781,HomeEase Product 0781,Accessories,TechPro,4644.00,8272.95,172
PROD0782,DailyChoice Product 0782,Fashion,StyleHub,4837.99,8308.64,5
PROD0783,HomeEase Product 0783,Grocery,HomeEase,2112.10,2556.23,300
PROD0784,Apex Product 0784,Accessories,Zen,4964.56,9321.85,345
PROD0785,HomeEase Product 0785,Beauty,PrimeLife,1431.24,1977.72,100
PROD0786,Zen Product 0786,Fashion,FitMax,2364.71,4462.15,415
PROD0787,TechPro Product 0787,Home & Kitchen,Apex,3827.46,5858.93,451
PROD0788,HomeEase Product 0788,Fashion,UrbanX,4853.75,9506.71,359
PROD0789,TechPro Product 0789,Electronics,Zen,359.41,768.72,130
PROD0790,Apex Product 0790,Electronics,PrimeLife,4733.64,9720.71,382
PROD0791,HomeEase Product 0791,Accessories,StyleHub,4993.51,8272.76,385
PROD0792,Nova Product 0792,Books,Zen,4556.94,6318.36,19
PROD0793,HomeEase Product 0793,Fashion,DailyChoice,631.08,1383.36,210
PROD0794,HomeEase Product 0794,Beauty,Nova,4219.43,7774.19,294
PROD0795,Nova Product 0795,Sports,HomeEase,3234.83,5064.94,395
PROD0796,StyleHub Product 0796,Grocery,DailyChoice,146.68,242.84,444
PROD0797,Zen Product 0797,Grocery,StyleHub,4923.44,6323.95,291
PROD0798,Apex Product 0798,Sports,PrimeLife,837.57,1407.58,489
PROD0799,FitMax Product 0799,Accessories,StyleHub,2044.42,2722.81,347
PROD0800,Apex Product 0800,Accessories,UrbanX,248.34,380.96,264
PROD0801,Zen Product 0801,Home & Kitchen,Zen,1616.64,2693.90,252
PROD0802,Apex Product 0802,Home & Kitchen,UrbanX,2884.80,6188.44,43
PROD0803,UrbanX Product 0803,Sports,Nova,4661.18,8417.75,74
PROD0804,TechPro Product 0804,Sports,PrimeLife,4952.79,7629.70,52
PROD0805,TechPro Product 0805,Fashion,Nova,2174.46,2758.83,285
PROD0806,Zen Product 0806,Sports,FitMax,2198.10,4252.33,370
PROD0807,Zen Product 0807,Electronics,FitMax,885.68,1452.69,65
PROD0808,FitMax Product 0808,Home & Kitchen,TechPro,2541.96,3105.16,37
PROD0809,PrimeLife Product 0809,Grocery,Nova,4706.40,8658.45,253
PROD0810,Nova Product 0810,Books,UrbanX,910.44,1381.69,293
PROD0811,StyleHub Product 0811,Grocery,UrbanX,1405.72,2212.72,416
PROD0812,DailyChoice Product 0812,Home & Kitchen,UrbanX,4467.46,9072.50,198
PROD0813,HomeEase Product 0813,Grocery,DailyChoice,3169.51,4101.90,235
PROD0814,UrbanX Product 0814,Electronics,StyleHub,1719.49,2591.95,468
PROD0815,UrbanX Product 0815,Home & Kitchen,DailyChoice,4082.45,6253.71,54
PROD0816,Nova Product 0816,Accessories,Zen,633.92,731.22,331
PROD0817,HomeEase Product 0817,Sports,Zen,4305.92,8773.72,115
PROD0818,FitMax Product 0818,Home & Kitchen,UrbanX,2638.21,5347.86,84
PROD0819,Nova Product 0819,Electronics,Apex,3808.98,7027.29,278
PROD0820,Nova Product 0820,Home & Kitchen,Nova,2640.12,5528.12,453
PROD0821,Nova Product 0821,Books,UrbanX,1306.74,1877.17,141
PROD0822,Zen Product 0822,Books,TechPro,3240.16,4476.81,95
PROD0823,Apex Product 0823,Books,Zen,858.48,1049.02,48
PROD0824,StyleHub Product 0824,Grocery,Nova,1226.37,2172.65,368
PROD0825,TechPro Product 0825,Books,FitMax,2791.70,4665.41,369
PROD0826,Nova Product 0826,Sports,HomeEase,2010.92,4023.68,300
PROD0827,Nova Product 0827,Books,Nova,3751.49,6210.03,204
PROD0828,Zen Product 0828,Books,DailyChoice,2959.51,4034.99,410
PROD0829,PrimeLife Product 0829,Fashion,Nova,1968.54,3937.23,458
PROD0830,Apex Product 0830,Books,TechPro,1700.98,2769.58,351
PROD0831,Apex Product 0831,Sports,Apex,4574.89,9852.58,194
PROD0832,DailyChoice Product 0832,Accessories,DailyChoice,296.41,507.22,304
PROD0833,DailyChoice Product 0833,Books,UrbanX,3486.05,4436.26,249
PROD0834,DailyChoice Product 0834,Home & Kitchen,DailyChoice,2020.30,4128.64,257
PROD0835,FitMax Product 0835,Accessories,Nova,1949.05,4039.08,477
PROD0836,DailyChoice Product 0836,Books,TechPro,3294.20,5329.04,443
PROD0837,FitMax Product 0837,Beauty,StyleHub,4267.28,5023.84,449
PROD0838,FitMax Product 0838,Home & Kitchen,TechPro,3649.62,4310.97,358
PROD0839,FitMax Product 0839,Grocery,FitMax,3383.55,5138.62,58
PROD0840,FitMax Product 0840,Books,StyleHub,2531.39,4814.81,220
PROD0841,Apex Product 0841,Books,HomeEase,2398.97,3592.71,59
PROD0842,Zen Product 0842,Home & Kitchen,Apex,2357.50,2730.26,21
PROD0843,PrimeLife Product 0843,Electronics,Zen,812.69,1658.70,344
PROD0844,TechPro Product 0844,Beauty,PrimeLife,2841.56,6158.14,361
PROD0845,DailyChoice Product 0845,Electronics,FitMax,1645.77,2491.18,429
PROD0846,StyleHub Product 0846,Books,TechPro,3129.32,3838.83,52
PROD0847,DailyChoice Product 0847,Electronics,FitMax,2718.24,3957.71,274
PROD0848,StyleHub Product 0848,Sports,Nova,4705.63,9359.29,48
PROD0849,FitMax Product 0849,Accessories,UrbanX,2231.16,3836.19,463
PROD0850,PrimeLife Product 0850,Fashion,UrbanX,3355.55,5211.79,16
PROD0851,FitMax Product 0851,Accessories,HomeEase,3004.73,4509.91,497
PROD0852,TechPro Product 0852,Home & Kitchen,Apex,3453.53,4390.01,126
PROD0853,HomeEase Product 0853,Accessories,Zen,1408.18,2121.41,154
PROD0854,Nova Product 0854,Beauty,Zen,1360.52,2236.17,490
PROD0855,UrbanX Product 0855,Home & Kitchen,StyleHub,2842.42,5277.80,274
PROD0856,StyleHub Product 0856,Electronics,UrbanX,4260.40,6071.85,234
PROD0857,HomeEase Product 0857,Accessories,DailyChoice,3628.04,7590.76,489
PROD0858,Zen Product 0858,Grocery,UrbanX,2495.78,4140.60,285
PROD0859,Apex Product 0859,Fashion,Nova,1349.96,2126.75,77
PROD0860,StyleHub Product 0860,Electronics,UrbanX,3820.80,6776.77,173
PROD0861,UrbanX Product 0861,Home & Kitchen,PrimeLife,4638.61,6150.82,105
PROD0862,Zen Product 0862,Sports,HomeEase,1143.80,1443.38,319
PROD0863,TechPro Product 0863,Home & Kitchen,StyleHub,4015.56,6079.03,31
PROD0864,Apex Product 0864,Accessories,HomeEase,944.98,1126.35,436
PROD0865,FitMax Product 0865,Electronics,Nova,4513.84,6980.48,406
PROD0866,HomeEase Product 0866,Beauty,DailyChoice,3246.04,6021.60,291
PROD0867,HomeEase Product 0867,Grocery,FitMax,986.95,1976.59,9
PROD0868,Apex Product 0868,Beauty,UrbanX,277.67,488.35,314
PROD0869,Zen Product 0869,Beauty,Nova,3503.62,6572.43,101
PROD0870,Apex Product 0870,Grocery,StyleHub,3069.90,6215.89,117
PROD0871,Nova Product 0871,Beauty,PrimeLife,3095.46,6072.63,156
PROD0872,TechPro Product 0872,Accessories,PrimeLife,2463.08,3660.09,266
PROD0873,DailyChoice Product 0873,Beauty,Zen,3110.77,5450.36,497
PROD0874,UrbanX Product 0874,Books,DailyChoice,4378.79,6253.33,421
PROD0875,HomeEase Product 0875,Fashion,UrbanX,4764.81,8362.96,244
PROD0876,UrbanX Product 0876,Fashion,Apex,1788.09,2856.12,78
PROD0877,DailyChoice Product 0877,Sports,TechPro,2490.57,3839.06,159
PROD0878,Apex Product 0878,Accessories,Nova,1437.84,1930.65,90
PROD0879,DailyChoice Product 0879,Accessories,HomeEase,2116.77,3682.84,357
PROD0880,Zen Product 0880,Beauty,HomeEase,3999.85,7662.84,435
PROD0881,Apex Product 0881,Electronics,Nova,2182.45,3818.95,128
PROD0882,DailyChoice Product 0882,Electronics,StyleHub,2019.04,2468.66,488
PROD0883,UrbanX Product 0883,Home & Kitchen,HomeEase,4265.54,9045.26,13
PROD0884,StyleHub Product 0884,Beauty,TechPro,106.23,122.78,386
PROD0885,FitMax Product 0885,Grocery,StyleHub,4275.72,8890.55,285
PROD0886,PrimeLife Product 0886,Grocery,PrimeLife,988.90,1932.68,158
PROD0887,Nova Product 0887,Electronics,Zen,1445.11,1808.39,128
PROD0888,UrbanX Product 0888,Books,HomeEase,1871.88,2617.62,173
PROD0889,Zen Product 0889,Sports,HomeEase,4415.20,6695.28,397
PROD0890,Apex Product 0890,Electronics,Zen,4552.54,9586.81,419
PROD0891,DailyChoice Product 0891,Books,HomeEase,3339.77,7277.10,173
PROD0892,Apex Product 0892,Books,PrimeLife,2253.27,2797.49,438
PROD0893,Nova Product 0893,Sports,Zen,2629.03,4119.11,419
PROD0894,Nova Product 0894,Beauty,Apex,2943.97,3847.02,426
PROD0895,UrbanX Product 0895,Home & Kitchen,Nova,4774.55,6886.61,499
PROD0896,Nova Product 0896,Accessories,HomeEase,4848.92,10571.25,360
PROD0897,FitMax Product 0897,Home & Kitchen,StyleHub,4251.93,9284.72,42
PROD0898,UrbanX Product 0898,Accessories,Apex,2960.27,4871.85,398
PROD0899,FitMax Product 0899,Fashion,Apex,2014.60,2704.19,293
PROD0900,Apex Product 0900,Beauty,HomeEase,1228.37,2118.16,344
PROD0901,Nova Product 0901,Electronics,StyleHub,2718.83,4042.14,299
PROD0902,TechPro Product 0902,Grocery,TechPro,1793.59,3811.87,108
PROD0903,UrbanX Product 0903,Home & Kitchen,StyleHub,456.45,917.07,241
PROD0904,HomeEase Product 0904,Accessories,Apex,2433.48,3587.64,54
PROD0905,Apex Product 0905,Books,StyleHub,2898.32,3388.79,54
PROD0906,DailyChoice Product 0906,Sports,Nova,3095.44,6803.63,333
PROD0907,PrimeLife Product 0907,Books,Zen,461.69,862.21,215
PROD0908,Apex Product 0908,Sports,UrbanX,2467.24,3940.22,441
PROD0909,Zen Product 0909,Electronics,UrbanX,3313.97,4814.80,106
PROD0910,StyleHub Product 0910,Electronics,StyleHub,4809.21,5552.93,312
PROD0911,DailyChoice Product 0911,Beauty,DailyChoice,222.72,292.13,183
PROD0912,PrimeLife Product 0912,Electronics,StyleHub,3413.78,3946.89,129
PROD0913,TechPro Product 0913,Electronics,HomeEase,405.45,720.67,498
PROD0914,Nova Product 0914,Electronics,PrimeLife,878.33,1621.85,123
PROD0915,UrbanX Product 0915,Grocery,Apex,949.21,1855.83,417
PROD0916,PrimeLife Product 0916,Home & Kitchen,Zen,1711.47,2304.24,48
PROD0917,Zen Product 0917,Accessories,UrbanX,4173.37,5219.92,319
PROD0918,StyleHub Product 0918,Beauty,DailyChoice,4295.56,7873.68,252
PROD0919,StyleHub Product 0919,Grocery,HomeEase,1937.26,3244.70,342
PROD0920,Nova Product 0920,Grocery,DailyChoice,2213.38,4580.52,391
PROD0921,DailyChoice Product 0921,Electronics,DailyChoice,1163.45,1989.42,68
PROD0922,PrimeLife Product 0922,Grocery,StyleHub,2219.32,3588.78,441
PROD0923,PrimeLife Product 0923,Accessories,Apex,1446.69,2405.02,476
PROD0924,UrbanX Product 0924,Accessories,TechPro,956.92,1886.51,426
PROD0925,PrimeLife Product 0925,Electronics,Nova,876.49,1024.81,317
PROD0926,HomeEase Product 0926,Books,DailyChoice,3900.67,8246.49,376
PROD0927,Zen Product 0927,Books,HomeEase,673.04,1278.71,51
PROD0928,TechPro Product 0928,Grocery,UrbanX,3118.57,6485.24,32
PROD0929,UrbanX Product 0929,Sports,StyleHub,920.66,1986.40,19
PROD0930,FitMax Product 0930,Home & Kitchen,HomeEase,4205.41,5834.18,463
PROD0931,Nova Product 0931,Electronics,TechPro,1444.89,2539.04,228
PROD0932,Zen Product 0932,Home & Kitchen,HomeEase,319.98,531.28,186
PROD0933,FitMax Product 0933,Beauty,HomeEase,2315.16,3969.34,187
PROD0934,UrbanX Product 0934,Beauty,Apex,4999.01,5997.08,190
PROD0935,DailyChoice Product 0935,Books,Nova,4084.37,8616.73,111
PROD0936,TechPro Product 0936,Fashion,PrimeLife,2894.29,6229.72,183
PROD0937,TechPro Product 0937,Grocery,StyleHub,1028.25,1922.19,292
PROD0938,StyleHub Product 0938,Accessories,UrbanX,675.77,960.40,443
PROD0939,PrimeLife Product 0939,Grocery,Zen,4208.90,8319.17,361
PROD0940,Zen Product 0940,Accessories,Zen,3959.77,7592.42,360
PROD0941,PrimeLife Product 0941,Sports,Nova,2364.72,4146.11,471
PROD0942,TechPro Product 0942,Accessories,FitMax,2164.91,2876.63,306
PROD0943,Zen Product 0943,Fashion,StyleHub,3768.50,5129.82,284
PROD0944,PrimeLife Product 0944,Accessories,HomeEase,2726.58,4822.98,226
PROD0945,Zen Product 0945,Home & Kitchen,Zen,2080.43,2673.91,136
PROD0946,FitMax Product 0946,Sports,Apex,1333.43,2547.02,85
PROD0947,DailyChoice Product 0947,Books,HomeEase,700.56,962.03,467
PROD0948,Apex Product 0948,Electronics,Nova,3014.49,6348.53,295
PROD0949,PrimeLife Product 0949,Books,DailyChoice,4147.64,8688.11,451
PROD0950,StyleHub Product 0950,Books,Nova,3756.30,5477.75,170
PROD0951,PrimeLife Product 0951,Sports,TechPro,3511.96,4346.25,355
PROD0952,HomeEase Product 0952,Sports,PrimeLife,4651.38,8335.21,459
PROD0953,TechPro Product 0953,Accessories,TechPro,2033.13,3295.37,278
PROD0954,StyleHub Product 0954,Beauty,Nova,772.37,1004.77,358
PROD0955,HomeEase Product 0955,Fashion,Zen,599.55,1024.06,251
PROD0956,StyleHub Product 0956,Beauty,TechPro,4779.56,10478.52,7
PROD0957,TechPro Product 0957,Beauty,TechPro,2985.92,3650.08,73
PROD0958,HomeEase Product 0958,Fashion,PrimeLife,4072.89,5812.38,319
PROD0959,Zen Product 0959,Beauty,FitMax,2724.24,4673.56,150
PROD0960,StyleHub Product 0960,Sports,StyleHub,2052.62,4070.41,92
PROD0961,Zen Product 0961,Home & Kitchen,DailyChoice,1081.32,1264.82,375
PROD0962,FitMax Product 0962,Electronics,UrbanX,4296.40,8246.50,364
PROD0963,Zen Product 0963,Grocery,Zen,411.22,533.30,95
PROD0964,DailyChoice Product 0964,Electronics,PrimeLife,4511.14,9122.49,439
PROD0965,PrimeLife Product 0965,Grocery,HomeEase,1104.56,2073.02,141
PROD0966,Apex Product 0966,Grocery,UrbanX,146.70,239.02,79
PROD0967,Zen Product 0967,Beauty,UrbanX,609.10,1225.91,358
PROD0968,PrimeLife Product 0968,Fashion,Zen,4429.19,8502.72,239
PROD0969,Apex Product 0969,Sports,UrbanX,461.17,897.96,272
PROD0970,UrbanX Product 0970,Beauty,UrbanX,1840.68,2677.41,19
PROD0971,PrimeLife Product 0971,Sports,Apex,1326.55,2388.31,370
PROD0972,StyleHub Product 0972,Sports,Nova,280.59,364.25,11
PROD0973,FitMax Product 0973,Grocery,StyleHub,2704.19,5440.57,456
PROD0974,Apex Product 0974,Grocery,Nova,4991.83,8501.48,123
PROD0975,PrimeLife Product 0975,Books,Nova,4279.74,8628.50,121
PROD0976,TechPro Product 0976,Grocery,Apex,927.57,1272.36,327
PROD0977,PrimeLife Product 0977,Electronics,StyleHub,4433.15,5704.84,424
PROD0978,PrimeLife Product 0978,Home & Kitchen,PrimeLife,2313.79,4334.69,228
PROD0979,DailyChoice Product 0979,Accessories,StyleHub,1438.93,1743.00,84
PROD0980,TechPro Product 0980,Accessories,DailyChoice,3237.50,4552.52,489
PROD0981,HomeEase Product 0981,Home & Kitchen,TechPro,1161.80,2444.60,415
PROD0982,PrimeLife Product 0982,Fashion,Apex,4410.29,5686.61,420
PROD0983,FitMax Product 0983,Home & Kitchen,FitMax,3158.50,4877.78,365
PROD0984,TechPro Product 0984,Beauty,DailyChoice,766.51,1642.53,273
PROD0985,FitMax Product 0985,Electronics,Apex,2896.18,3391.44,28
PROD0986,UrbanX Product 0986,Electronics,Apex,2600.82,4207.04,134
PROD0987,DailyChoice Product 0987,Sports,UrbanX,2410.13,4761.89,39
PROD0988,UrbanX Product 0988,Beauty,DailyChoice,1888.38,3973.96,100
PROD0989,PrimeLife Product 0989,Beauty,HomeEase,2423.61,4659.04,375
PROD0990,PrimeLife Product 0990,Sports,Apex,2971.46,6188.99,133
PROD0991,Apex Product 0991,Books,Apex,3694.49,4381.99,403
PROD0992,PrimeLife Product 0992,Books,TechPro,4597.59,5769.38,310
PROD0993,FitMax Product 0993,Sports,Nova,317.48,611.03,439
PROD0994,Zen Product 0994,Electronics,HomeEase,2889.79,5609.07,328
PROD0995,StyleHub Product 0995,Accessories,Nova,3784.67,6757.66,180
PROD0996,Nova Product 0996,Grocery,Zen,666.22,1277.00,456
PROD0997,HomeEase Product 0997,Beauty,UrbanX,4566.34,9365.36,199
PROD0998,UrbanX Product 0998,Home & Kitchen,StyleHub,1300.45,2240.36,208
PROD0999,FitMax Product 0999,Home & Kitchen,Nova,4183.33,8971.95,87
PROD1000,Zen Product 1000,Grocery,FitMax,3343.83,6282.89,487
