Order_ID,Customer_ID,Order_Date,Order_Status,Shipping_City,Order_Total,,
ORD014727,CUST07263,27-03-2025,Delivered,Pune,9303,,
ORD014728,CUST05071,22-07-2026,Delivered,Bengaluru,9707,,
ORD014729,CUST00527,14-04-2025,Delivered,Chennai,8833,,
ORD014730,CUST03763,20-07-2026,Delivered,Mumbai,1319,,
ORD014731,CUST05154,17-02-2024,Delivered,Madurai,31439,,
ORD014732,CUST05878,10-08-2024,Delivered,Madurai,5318,,
ORD014733,CUST07382,09-10-2025,Delivered,Chennai,2935,,
ORD014734,CUST07180,13-12-2025,Delivered,Pune,1909,,
ORD014735,CUST03757,20-01-2026,Delivered,Ahmedabad,7000,,
ORD014736,CUST04767,10-04-2025,Delivered,Chennai,5576,,
ORD014737,CUST03894,29-02-2024,Processing,Ahmedabad,12491,,
ORD014738,CUST09456,06-10-2024,Shipped,Hyderabad,24213,,
ORD014739,CUST07240,17-01-2024,Shipped,Madurai,40452,,
ORD014740,CUST09020,16-11-2024,Delivered,Kolkata,20067,,
ORD014741,CUST00284,09-11-2025,Delivered,Chennai,30399,,
ORD014742,CUST03989,23-05-2026,Delivered,Madurai,62159,,
ORD014743,CUST07627,20-07-2025,Delivered,Pune,11967,,
ORD014744,CUST05591,17-03-2024,Delivered,Pune,9592,,
ORD014745,CUST04330,15-04-2025,Cancelled,Mumbai,35868,,
ORD014746,CUST08525,08-04-2026,Shipped,Bengaluru,5146,,
ORD014747,CUST04139,26-06-2025,Delivered,Pune,12927,,
ORD014748,CUST09627,10-04-2024,Delivered,Madurai,6705,,
ORD014749,CUST00791,23-06-2025,Delivered,Delhi,35674,,
ORD014750,CUST04851,27-06-2025,Delivered,Coimbatore,16848,,
ORD014751,CUST02283,19-09-2024,Delivered,Hyderabad,22738,,
ORD014752,CUST03366,24-07-2024,Delivered,Chennai,22145,,
ORD014753,CUST02300,20-02-2026,Delivered,Coimbatore,45716,,
ORD014754,CUST04137,24-04-2025,Delivered,Hyderabad,8813,,
ORD014755,CUST01324,13-03-2024,Delivered,Pune,21216,,
ORD014756,CUST04881,13-03-2025,Delivered,Kolkata,6470,,
ORD014757,CUST07959,04-08-2025,Delivered,Kolkata,19111,,
ORD014758,CUST00281,21-11-2025,Delivered,Chennai,221,,
ORD014759,CUST03590,19-12-2025,Delivered,Pune,45412,,
ORD014760,CUST02506,25-06-2025,Delivered,Chennai,705,,
ORD014761,CUST04584,17-02-2025,Delivered,Madurai,23678,,
ORD014762,CUST09038,17-10-2025,Delivered,Ahmedabad,6998,,
ORD014763,CUST00407,07-07-2026,Delivered,Chennai,4580,,
ORD014764,CUST01299,01-11-2025,Delivered,Delhi,66313,,
ORD014765,CUST06069,27-01-2026,Delivered,Pune,4424,,
ORD014766,CUST05023,18-02-2026,Shipped,Hyderabad,39565,,
ORD014767,CUST08679,31-07-2024,Delivered,Ahmedabad,5531,,
ORD014768,CUST00806,09-02-2026,Delivered,Kolkata,17126,,
ORD014769,CUST09619,07-03-2024,Delivered,Delhi,13648,,
ORD014770,CUST03457,25-02-2025,Delivered,Mumbai,1888,,
ORD014771,CUST09593,03-05-2026,Processing,Bengaluru,16617,,
ORD014772,CUST06714,13-04-2025,Processing,Hyderabad,19736,,
ORD014773,CUST08529,05-01-2025,Delivered,Coimbatore,7827,,
ORD014774,CUST04706,29-12-2024,Shipped,Hyderabad,19758,,
ORD014775,CUST08929,03-02-2025,Shipped,Kolkata,9825,,
ORD014776,CUST07084,29-04-2026,Shipped,Chennai,39347,,
ORD014777,CUST00251,16-09-2024,Delivered,Kolkata,14939,,
ORD014778,CUST05477,26-02-2026,Delivered,Madurai,6631,,
ORD014779,CUST02264,31-01-2026,Delivered,Hyderabad,54561,,
ORD014780,CUST02480,14-02-2024,Cancelled,Hyderabad,22471,,
ORD014781,CUST03789,27-06-2026,Shipped,Bengaluru,42197,,
ORD014782,CUST08730,12-05-2026,Delivered,Hyderabad,28799,,
ORD014783,CUST05164,16-06-2026,Processing,Kolkata,12057,,
ORD014784,CUST05993,11-05-2026,Cancelled,Delhi,729,,
ORD014785,CUST06048,13-10-2024,Delivered,Delhi,15571,,
ORD014786,CUST08267,23-06-2025,Delivered,Delhi,36296,,
ORD014787,CUST00852,24-11-2024,Cancelled,Kolkata,18188,,
ORD014788,CUST03257,10-11-2024,Delivered,Bengaluru,22448,,
ORD014789,CUST08244,25-06-2026,Delivered,Hyderabad,29567,,
ORD014790,CUST07074,22-02-2025,Delivered,Chennai,5670,,
ORD014791,CUST09917,31-10-2024,Delivered,Pune,6102,,
ORD014792,CUST01086,28-07-2026,Delivered,Ahmedabad,6221,,
ORD014793,CUST00983,16-08-2024,Shipped,Chennai,39607,,
ORD014794,CUST02380,19-01-2026,Delivered,Delhi,8348,,
ORD014795,CUST05991,04-07-2024,Delivered,Coimbatore,9938,,
ORD014796,CUST02207,04-08-2026,Shipped,Pune,15218,,
ORD014797,CUST06557,27-04-2024,Delivered,Bengaluru,15411,,
ORD014798,CUST04383,23-02-2026,Cancelled,Delhi,12891,,
ORD014799,CUST04620,05-05-2024,Delivered,Bengaluru,14026,,
ORD014800,CUST07971,11-05-2024,Shipped,Pune,42107,,
ORD014801,CUST09194,09-06-2024,Delivered,Pune,16169,,
ORD014802,CUST02361,02-12-2025,Delivered,Pune,33216,,
ORD014803,CUST08219,15-08-2025,Shipped,Madurai,5727,,
ORD014804,CUST09694,23-05-2026,Delivered,Hyderabad,35610,,
ORD014805,CUST08100,12-12-2025,Delivered,Pune,30964,,
ORD014806,CUST09582,11-12-2024,Delivered,Hyderabad,20271,,
ORD014807,CUST06552,27-07-2026,Delivered,Hyderabad,59579,,
ORD014808,CUST01100,24-03-2024,Delivered,Ahmedabad,1392,,
ORD014809,CUST04171,11-02-2024,Cancelled,Hyderabad,20477,,
ORD014810,CUST04355,10-03-2025,Delivered,Hyderabad,6597,,
ORD014811,CUST01539,14-06-2024,Shipped,Mumbai,17497,,
ORD014812,CUST06429,02-03-2025,Delivered,Chennai,3373,,
ORD014813,CUST03488,17-02-2024,Cancelled,Mumbai,19958,,
ORD014814,CUST09638,11-02-2024,Delivered,Coimbatore,5611,,
ORD014815,CUST04837,03-07-2024,Delivered,Kolkata,52759,,
ORD014816,CUST05781,01-04-2026,Delivered,Hyderabad,6127,,
ORD014817,CUST07918,14-05-2026,Delivered,Pune,15899,,
ORD014818,CUST09769,19-08-2024,Delivered,Mumbai,7742,,
ORD014819,CUST03644,04-02-2025,Shipped,Hyderabad,23106,,
ORD014820,CUST09147,21-11-2025,Processing,Chennai,17496,,
ORD014821,CUST04554,16-05-2024,Delivered,Delhi,27165,,
ORD014822,CUST08375,24-12-2025,Shipped,Madurai,18052,,
ORD014823,CUST02307,03-06-2025,Delivered,Mumbai,3031,,
ORD014824,CUST07804,20-08-2024,Delivered,Hyderabad,19272,,
ORD014825,CUST04080,16-08-2026,Delivered,Bengaluru,17848,,
ORD014826,CUST07030,02-01-2025,Shipped,Delhi,3062,,
ORD014827,CUST00270,13-09-2025,Delivered,Madurai,8363,,
ORD014828,CUST04909,09-08-2026,Delivered,Mumbai,23179,,
ORD014829,CUST08813,04-08-2025,Delivered,Bengaluru,16840,,
ORD014830,CUST02399,27-01-2025,Processing,Bengaluru,7554,,
ORD014831,CUST09955,28-08-2026,Delivered,Hyderabad,38797,,
ORD014832,CUST05308,16-05-2025,Delivered,Delhi,32826,,
ORD014833,CUST02550,01-01-2025,Delivered,Mumbai,31468,,
ORD014834,CUST05297,20-04-2024,Delivered,Hyderabad,44664,,
ORD014835,CUST07606,17-09-2024,Delivered,Hyderabad,18561,,
ORD014836,CUST00838,06-08-2025,Delivered,Chennai,7268,,
ORD014837,CUST01781,04-03-2024,Delivered,Ahmedabad,2773,,
ORD014838,CUST00180,22-11-2025,Delivered,Chennai,17118,,
ORD014839,CUST09750,13-03-2026,Delivered,Ahmedabad,78753,,
ORD014840,CUST06769,14-05-2025,Processing,Mumbai,25867,,
ORD014841,CUST01477,29-02-2024,Delivered,Hyderabad,51664,,
ORD014842,CUST07870,29-03-2024,Delivered,Madurai,24709,,
ORD014843,CUST07456,21-12-2024,Delivered,Pune,36606,,
ORD014844,CUST00465,04-07-2025,Cancelled,Pune,54089,,
ORD014845,CUST09291,03-01-2025,Shipped,Coimbatore,12030,,
ORD014846,CUST08294,06-05-2025,Delivered,Chennai,16475,,
ORD014847,CUST00511,07-10-2025,Delivered,Kolkata,28110,,
ORD014848,CUST06435,05-05-2026,Delivered,Mumbai,51570,,
ORD014849,CUST06034,05-06-2026,Shipped,Pune,18344,,
ORD014850,CUST01572,08-02-2025,Delivered,Mumbai,22256,,
ORD014851,CUST07827,20-07-2026,Delivered,Kolkata,838,,
ORD014852,CUST05785,18-01-2024,Delivered,Pune,31783,,
ORD014853,CUST04526,02-01-2025,Delivered,Ahmedabad,14148,,
ORD014854,CUST01145,13-09-2024,Delivered,Ahmedabad,24353,,
ORD014855,CUST06376,08-08-2024,Processing,Coimbatore,39670,,
ORD014856,CUST07775,29-09-2024,Delivered,Pune,33009,,
ORD014857,CUST07191,22-08-2026,Shipped,Kolkata,7458,,
ORD014858,CUST00462,11-01-2025,Delivered,Pune,34531,,
ORD014859,CUST07095,03-09-2024,Processing,Mumbai,8955,,
ORD014860,CUST04824,31-05-2026,Delivered,Bengaluru,21922,,
ORD014861,CUST08391,24-01-2025,Delivered,Mumbai,2050,,
ORD014862,CUST06281,23-07-2025,Delivered,Chennai,34378,,
ORD014863,CUST08213,03-09-2024,Delivered,Pune,19357,,
ORD014864,CUST08352,21-06-2024,Delivered,Kolkata,4988,,
ORD014865,CUST02370,23-11-2024,Shipped,Delhi,8315,,
ORD014866,CUST00300,02-05-2024,Delivered,Delhi,10359,,
ORD014867,CUST02507,29-12-2025,Delivered,Ahmedabad,45230,,
ORD014868,CUST09552,11-04-2025,Shipped,Chennai,25055,,
ORD014869,CUST02715,27-09-2025,Delivered,Madurai,16120,,
ORD014870,CUST09697,26-03-2026,Delivered,Madurai,3457,,
ORD014871,CUST09575,20-11-2025,Cancelled,Kolkata,55682,,
ORD014872,CUST09928,18-08-2024,Delivered,Ahmedabad,36332,,
ORD014873,CUST02067,07-11-2024,Delivered,Hyderabad,4561,,
ORD014874,CUST09765,10-10-2025,Delivered,Coimbatore,27006,,
ORD014875,CUST05818,20-04-2025,Delivered,Pune,12269,,
ORD014876,CUST09655,08-07-2024,Delivered,Bengaluru,40176,,
ORD014877,CUST02136,15-05-2025,Delivered,Madurai,36302,,
ORD014878,CUST05281,24-09-2025,Delivered,Ahmedabad,5223,,
ORD014879,CUST09137,13-10-2024,Delivered,Pune,16607,,
ORD014880,CUST03377,16-11-2024,Shipped,Chennai,57942,,
ORD014881,CUST08586,22-05-2026,Processing,Mumbai,14960,,
ORD014882,CUST00352,01-03-2024,Delivered,Hyderabad,39321,,
ORD014883,CUST06978,17-05-2024,Shipped,Mumbai,48607,,
ORD014884,CUST06215,06-08-2026,Cancelled,Bengaluru,1811,,
ORD014885,CUST00984,05-05-2024,Delivered,Delhi,28749,,
ORD014886,CUST03907,04-12-2025,Delivered,Pune,5839,,
ORD014887,CUST07927,10-07-2024,Delivered,Kolkata,13318,,
ORD014888,CUST00039,03-08-2026,Delivered,Bengaluru,77138,,
ORD014889,CUST09316,01-08-2024,Delivered,Pune,23251,,
ORD014890,CUST09691,11-07-2024,Processing,Mumbai,34018,,
ORD014891,CUST00513,11-08-2025,Delivered,Chennai,19034,,
ORD014892,CUST03758,15-10-2025,Delivered,Ahmedabad,37233,,
ORD014893,CUST04772,23-01-2024,Delivered,Delhi,16552,,
ORD014894,CUST02016,12-01-2026,Processing,Mumbai,5659,,
ORD014895,CUST07131,17-01-2025,Delivered,Madurai,19191,,
ORD014896,CUST06828,04-06-2024,Delivered,Pune,46574,,
ORD014897,CUST09759,02-04-2024,Cancelled,Bengaluru,15098,,
ORD014898,CUST08814,05-04-2026,Delivered,Bengaluru,15122,,
ORD014899,CUST04794,10-11-2025,Delivered,Mumbai,20732,,
ORD014900,CUST01077,04-12-2025,Delivered,Pune,18219,,
ORD014901,CUST06617,31-08-2025,Delivered,Pune,4787,,
ORD014902,CUST09831,09-05-2024,Delivered,Coimbatore,64681,,
ORD014903,CUST04297,02-03-2025,Delivered,Delhi,12596,,
ORD014904,CUST02296,12-08-2024,Delivered,Mumbai,2403,,
ORD014905,CUST09650,28-12-2025,Delivered,Ahmedabad,46688,,
ORD014906,CUST06917,12-01-2024,Delivered,Bengaluru,31246,,
ORD014907,CUST00913,21-05-2026,Cancelled,Delhi,38044,,
ORD014908,CUST03718,13-12-2024,Delivered,Mumbai,9812,,
ORD014909,CUST07773,13-03-2026,Shipped,Hyderabad,32525,,
ORD014910,CUST09722,14-03-2024,Delivered,Pune,3990,,
ORD014911,CUST02429,20-04-2024,Delivered,Pune,3712,,
ORD014912,CUST03005,25-05-2026,Delivered,Madurai,32611,,
ORD014913,CUST09073,26-04-2025,Cancelled,Pune,20111,,
ORD014914,CUST07349,07-06-2026,Delivered,Hyderabad,15952,,
ORD014915,CUST00317,15-07-2024,Delivered,Bengaluru,24840,,
ORD014916,CUST04755,09-07-2024,Delivered,Mumbai,11305,,
ORD014917,CUST00672,25-07-2026,Delivered,Pune,13344,,
ORD014918,CUST07004,04-03-2024,Delivered,Delhi,40718,,
ORD014919,CUST08003,24-02-2026,Delivered,Mumbai,16626,,
ORD014920,CUST07746,23-08-2026,Delivered,Kolkata,102551,,
ORD014921,CUST04626,12-10-2025,Delivered,Kolkata,35934,,
ORD014922,CUST00753,08-05-2025,Delivered,Pune,5040,,
ORD014923,CUST09824,05-03-2024,Delivered,Delhi,18836,,
ORD014924,CUST06062,24-10-2025,Delivered,Delhi,46657,,
ORD014925,CUST08752,16-09-2024,Delivered,Kolkata,33031,,
ORD014926,CUST09456,13-02-2026,Delivered,Kolkata,17345,,
ORD014927,CUST02270,17-06-2024,Delivered,Ahmedabad,22364,,
ORD014928,CUST04838,25-06-2024,Processing,Coimbatore,1440,,
ORD014929,CUST01691,24-05-2024,Delivered,Coimbatore,8974,,
ORD014930,CUST03646,09-08-2025,Delivered,Ahmedabad,934,,
ORD014931,CUST00358,24-02-2024,Processing,Pune,17850,,
ORD014932,CUST01358,25-09-2025,Delivered,Mumbai,13255,,
ORD014933,CUST00833,22-06-2025,Delivered,Mumbai,12842,,
ORD014934,CUST07476,26-06-2026,Delivered,Pune,35819,,
ORD014935,CUST00001,17-11-2025,Cancelled,Bengaluru,11195,,
ORD014936,CUST07090,04-11-2025,Delivered,Chennai,9143,,
ORD014937,CUST02600,15-05-2024,Delivered,Bengaluru,51612,,
ORD014938,CUST00584,06-01-2025,Delivered,Bengaluru,50608,,
ORD014939,CUST08337,23-01-2024,Cancelled,Coimbatore,3268,,
ORD014940,CUST06635,21-06-2025,Delivered,Kolkata,13127,,
ORD014941,CUST06636,10-06-2024,Delivered,Bengaluru,6236,,
ORD014942,CUST02765,29-01-2026,Delivered,Coimbatore,19228,,
ORD014943,CUST00926,08-06-2024,Delivered,Ahmedabad,4824,,
ORD014944,CUST07885,01-06-2025,Delivered,Bengaluru,16273,,
ORD014945,CUST04931,05-12-2025,Delivered,Coimbatore,6925,,
ORD014946,CUST03875,11-01-2025,Cancelled,Mumbai,21572,,
ORD014947,CUST02872,10-11-2024,Delivered,Madurai,6661,,
ORD014948,CUST05006,20-11-2025,Cancelled,Kolkata,26454,,
ORD014949,CUST09773,08-12-2025,Delivered,Pune,87873,,
ORD014950,CUST08481,04-08-2024,Delivered,Coimbatore,17446,,
ORD014951,CUST09112,20-09-2024,Delivered,Kolkata,17438,,
ORD014952,CUST05829,05-07-2025,Delivered,Madurai,10578,,
ORD014953,CUST00953,30-07-2026,Shipped,Kolkata,3579,,
ORD014954,CUST09055,05-12-2024,Delivered,Ahmedabad,38505,,
ORD014955,CUST04068,06-04-2025,Shipped,Ahmedabad,43286,,
ORD014956,CUST00823,09-06-2024,Delivered,Delhi,43529,,
ORD014957,CUST09054,09-11-2024,Delivered,Mumbai,7750,,
ORD014958,CUST02198,02-06-2026,Delivered,Bengaluru,19558,,
ORD014959,CUST07893,10-05-2024,Delivered,Mumbai,8262,,
ORD014960,CUST08809,19-03-2024,Delivered,Coimbatore,26810,,
ORD014961,CUST02444,28-10-2025,Shipped,Coimbatore,34105,,
ORD014962,CUST08673,11-04-2025,Shipped,Madurai,13659,,
ORD014963,CUST05648,05-03-2024,Shipped,Ahmedabad,12992,,
ORD014964,CUST00168,22-07-2025,Delivered,Ahmedabad,8289,,
ORD014965,CUST05293,22-02-2025,Delivered,Mumbai,3453,,
ORD014966,CUST01727,05-08-2026,Delivered,Chennai,36199,,
ORD014967,CUST07859,04-08-2026,Cancelled,Coimbatore,31329,,
ORD014968,CUST02285,23-02-2026,Cancelled,Madurai,8557,,
ORD014969,CUST09226,30-08-2026,Delivered,Madurai,2070,,
ORD014970,CUST05334,21-02-2024,Cancelled,Pune,35364,,
ORD014971,CUST03015,01-08-2026,Processing,Mumbai,23212,,
ORD014972,CUST02901,05-04-2026,Delivered,Pune,55106,,
ORD014973,CUST07398,10-08-2025,Delivered,Coimbatore,28384,,
ORD014974,CUST05078,06-09-2025,Delivered,Kolkata,11926,,
ORD014975,CUST01609,26-01-2024,Processing,Bengaluru,30178,,
ORD014976,CUST03796,27-01-2024,Delivered,Delhi,18649,,
ORD014977,CUST00013,06-10-2024,Delivered,Bengaluru,17136,,
ORD014978,CUST06208,18-05-2025,Delivered,Delhi,40232,,
ORD014979,CUST03699,02-12-2024,Delivered,Pune,9648,,
ORD014980,CUST00566,18-05-2024,Delivered,Ahmedabad,18731,,
ORD014981,CUST02873,20-08-2025,Cancelled,Kolkata,44365,,
ORD014982,CUST06674,26-01-2025,Delivered,Pune,68673,,
ORD014983,CUST05657,21-08-2024,Shipped,Kolkata,38885,,
ORD014984,CUST04789,07-03-2025,Delivered,Bengaluru,14112,,
ORD014985,CUST01626,14-10-2024,Shipped,Hyderabad,16584,,
ORD014986,CUST02135,29-01-2024,Delivered,Coimbatore,22263,,
ORD014987,CUST07665,15-04-2024,Cancelled,Bengaluru,27017,,
ORD014988,CUST03498,30-08-2025,Delivered,Hyderabad,5041,,
ORD014989,CUST01080,18-05-2025,Delivered,Chennai,6007,,
ORD014990,CUST02849,24-09-2025,Processing,Bengaluru,17924,,
ORD014991,CUST02777,07-09-2025,Delivered,Kolkata,5072,,
ORD014992,CUST00610,19-06-2026,Delivered,Coimbatore,41598,,
ORD014993,CUST03943,25-06-2024,Delivered,Pune,13188,,
ORD014994,CUST01349,14-10-2025,Delivered,Madurai,20662,,
ORD014995,CUST07709,18-01-2025,Shipped,Mumbai,24820,,
ORD014996,CUST02364,06-05-2026,Delivered,Delhi,13166,,
ORD014997,CUST02011,24-10-2024,Shipped,Mumbai,15602,,
ORD014998,CUST02981,22-09-2024,Cancelled,Hyderabad,8191,,
ORD014999,CUST09717,02-06-2024,Cancelled,Ahmedabad,24212,,
ORD015000,CUST05785,04-03-2026,Delivered,Chennai,14312,,
ORD015001,CUST01708,25-12-2025,Delivered,Delhi,46620,,
ORD015002,CUST02466,07-07-2026,Delivered,Ahmedabad,11861,,
ORD015003,CUST06156,28-07-2026,Delivered,Madurai,32283,,
ORD015004,CUST00349,16-03-2024,Delivered,Kolkata,6110,,
ORD015005,CUST08743,04-07-2025,Delivered,Kolkata,5570,,
ORD015006,CUST09875,19-06-2024,Delivered,Kolkata,5778,,
ORD015007,CUST00029,17-07-2025,Processing,Ahmedabad,11747,,
ORD015008,CUST05477,29-01-2026,Delivered,Delhi,30168,,
ORD015009,CUST00755,26-09-2025,Delivered,Chennai,11625,,
ORD015010,CUST09442,05-04-2026,Delivered,Pune,70520,,
ORD015011,CUST07902,29-12-2025,Delivered,Pune,30168,,
ORD015012,CUST01801,23-04-2026,Delivered,Pune,6207,,
ORD015013,CUST04610,09-04-2024,Delivered,Pune,46784,,
ORD015014,CUST06690,16-07-2026,Delivered,Hyderabad,46906,,
ORD015015,CUST00277,30-09-2024,Cancelled,Kolkata,16712,,
ORD015016,CUST09555,24-10-2024,Delivered,Mumbai,17588,,
ORD015017,CUST02385,30-07-2024,Delivered,Delhi,30403,,
ORD015018,CUST00440,02-01-2024,Cancelled,Pune,34258,,
ORD015019,CUST01413,13-08-2026,Delivered,Hyderabad,29647,,
ORD015020,CUST07080,15-10-2024,Delivered,Coimbatore,9793,,
ORD015021,CUST05204,16-11-2025,Delivered,Coimbatore,10708,,
ORD015022,CUST05084,27-07-2024,Shipped,Ahmedabad,22443,,
ORD015023,CUST07359,24-07-2025,Delivered,Bengaluru,23948,,
ORD015024,CUST09120,03-09-2025,Delivered,Chennai,4606,,
ORD015025,CUST00301,27-11-2025,Delivered,Kolkata,50841,,
ORD015026,CUST01363,21-03-2025,Processing,Pune,4569,,
ORD015027,CUST08924,09-07-2024,Delivered,Delhi,29054,,
ORD015028,CUST02519,20-04-2026,Shipped,Bengaluru,11651,,
ORD015029,CUST01057,01-11-2025,Delivered,Madurai,38246,,
ORD015030,CUST04562,09-11-2025,Delivered,Kolkata,34364,,
ORD015031,CUST06783,19-08-2025,Cancelled,Bengaluru,6001,,
ORD015032,CUST04581,22-01-2024,Delivered,Hyderabad,4491,,
ORD015033,CUST00676,29-09-2024,Delivered,Delhi,3642,,
ORD015034,CUST08556,10-05-2024,Delivered,Coimbatore,18697,,
ORD015035,CUST07898,10-03-2026,Delivered,Ahmedabad,15863,,
ORD015036,CUST04964,15-10-2024,Processing,Delhi,23997,,
ORD015037,CUST02411,10-07-2024,Delivered,Mumbai,728,,
ORD015038,CUST06170,22-09-2024,Delivered,Coimbatore,20987,,
ORD015039,CUST08839,11-02-2026,Delivered,Hyderabad,4439,,
ORD015040,CUST06991,15-04-2026,Shipped,Pune,9304,,
ORD015041,CUST09297,30-08-2024,Delivered,Bengaluru,33026,,
ORD015042,CUST09145,08-11-2025,Delivered,Pune,10688,,
ORD015043,CUST01744,05-09-2025,Delivered,Coimbatore,606,,
ORD015044,CUST07792,11-11-2025,Delivered,Bengaluru,23170,,
ORD015045,CUST02941,30-07-2024,Delivered,Bengaluru,9977,,
ORD015046,CUST07808,07-08-2025,Processing,Hyderabad,45542,,
ORD015047,CUST04430,01-12-2025,Delivered,Delhi,45667,,
ORD015048,CUST09199,29-06-2026,Delivered,Delhi,5991,,
ORD015049,CUST02122,30-03-2026,Shipped,Hyderabad,13608,,
ORD015050,CUST07618,08-01-2024,Delivered,Kolkata,23935,,
ORD015051,CUST08929,15-03-2025,Delivered,Bengaluru,631,,
ORD015052,CUST09513,01-09-2025,Shipped,Mumbai,16144,,
ORD015053,CUST04182,08-03-2026,Delivered,Delhi,32690,,
ORD015054,CUST04930,08-08-2025,Processing,Pune,10551,,
ORD015055,CUST09920,18-03-2024,Delivered,Delhi,30007,,
ORD015056,CUST02548,10-06-2026,Delivered,Ahmedabad,33274,,
ORD015057,CUST02171,18-05-2025,Delivered,Hyderabad,12159,,
ORD015058,CUST07597,04-11-2025,Shipped,Coimbatore,40801,,
ORD015059,CUST03614,29-11-2025,Processing,Chennai,6880,,
ORD015060,CUST04006,26-11-2025,Delivered,Mumbai,21619,,
ORD015061,CUST04263,01-08-2024,Processing,Coimbatore,8055,,
ORD015062,CUST01683,27-06-2026,Cancelled,Hyderabad,45536,,
ORD015063,CUST09982,27-06-2024,Shipped,Madurai,59541,,
ORD015064,CUST00401,24-07-2025,Shipped,Kolkata,33520,,
ORD015065,CUST08783,09-04-2026,Delivered,Madurai,11317,,
ORD015066,CUST03013,29-01-2024,Delivered,Ahmedabad,25019,,
ORD015067,CUST01515,27-08-2025,Delivered,Chennai,48197,,
ORD015068,CUST00772,02-03-2024,Delivered,Kolkata,627,,
ORD015069,CUST09891,14-05-2024,Delivered,Coimbatore,13939,,
ORD015070,CUST06609,03-03-2025,Processing,Chennai,40954,,
ORD015071,CUST05717,13-05-2024,Delivered,Chennai,16521,,
ORD015072,CUST09838,27-04-2025,Delivered,Ahmedabad,21492,,
ORD015073,CUST05562,09-04-2026,Delivered,Coimbatore,31151,,
ORD015074,CUST09622,10-01-2026,Cancelled,Pune,31728,,
ORD015075,CUST03108,08-03-2024,Cancelled,Kolkata,58426,,
ORD015076,CUST07014,06-04-2025,Delivered,Delhi,4033,,
ORD015077,CUST03977,03-02-2026,Delivered,Ahmedabad,24092,,
ORD015078,CUST03438,29-03-2025,Delivered,Hyderabad,3628,,
ORD015079,CUST00313,17-01-2024,Delivered,Hyderabad,40357,,
ORD015080,CUST00874,02-08-2026,Delivered,Madurai,9083,,
ORD015081,CUST07118,31-05-2024,Delivered,Mumbai,8794,,
ORD015082,CUST08282,05-04-2025,Delivered,Chennai,15393,,
ORD015083,CUST09860,04-09-2024,Delivered,Bengaluru,17215,,
ORD015084,CUST02355,30-01-2025,Delivered,Ahmedabad,2296,,
ORD015085,CUST06055,04-04-2026,Shipped,Bengaluru,5182,,
ORD015086,CUST00596,05-06-2024,Delivered,Ahmedabad,1226,,
ORD015087,CUST08298,22-08-2025,Processing,Pune,28238,,
ORD015088,CUST07860,13-11-2024,Cancelled,Coimbatore,41594,,
ORD015089,CUST02251,07-04-2024,Delivered,Ahmedabad,47865,,
ORD015090,CUST05431,18-03-2024,Delivered,Kolkata,14909,,
ORD015091,CUST01644,22-06-2025,Shipped,Chennai,11579,,
ORD015092,CUST05151,19-06-2026,Delivered,Coimbatore,11969,,
ORD015093,CUST04146,22-10-2024,Delivered,Kolkata,28744,,
ORD015094,CUST00778,06-03-2025,Delivered,Bengaluru,29972,,
ORD015095,CUST04009,23-06-2026,Delivered,Ahmedabad,30782,,
ORD015096,CUST08049,03-02-2025,Delivered,Pune,22535,,
ORD015097,CUST03248,13-01-2024,Processing,Kolkata,38362,,
ORD015098,CUST02709,13-03-2025,Delivered,Pune,28664,,
ORD015099,CUST00470,02-02-2025,Delivered,Chennai,18614,,
ORD015100,CUST05144,26-10-2025,Delivered,Madurai,34610,,
ORD015101,CUST05066,03-02-2025,Delivered,Mumbai,21315,,
ORD015102,CUST09879,13-02-2024,Shipped,Hyderabad,5742,,
ORD015103,CUST06096,06-01-2025,Delivered,Coimbatore,4274,,
ORD015104,CUST09541,08-01-2025,Delivered,Bengaluru,33512,,
ORD015105,CUST06180,29-08-2025,Delivered,Delhi,19333,,
ORD015106,CUST09113,12-07-2025,Delivered,Hyderabad,17645,,
ORD015107,CUST02280,29-04-2025,Delivered,Madurai,5466,,
ORD015108,CUST08890,20-02-2025,Delivered,Bengaluru,4098,,
ORD015109,CUST03674,24-03-2024,Delivered,Pune,33168,,
ORD015110,CUST01346,27-10-2025,Cancelled,Kolkata,6025,,
ORD015111,CUST07967,27-04-2025,Delivered,Ahmedabad,3564,,
ORD015112,CUST06504,22-10-2024,Delivered,Bengaluru,16280,,
ORD015113,CUST02988,18-04-2026,Delivered,Ahmedabad,65445,,
ORD015114,CUST01197,29-07-2026,Delivered,Ahmedabad,23251,,
ORD015115,CUST00466,15-04-2024,Delivered,Delhi,6962,,
ORD015116,CUST05810,29-08-2025,Delivered,Delhi,19189,,
ORD015117,CUST04295,27-07-2024,Cancelled,Pune,21583,,
ORD015118,CUST03911,13-11-2025,Shipped,Bengaluru,9159,,
ORD015119,CUST01016,25-08-2026,Delivered,Madurai,17287,,
ORD015120,CUST04438,01-03-2026,Shipped,Hyderabad,21794,,
ORD015121,CUST03155,25-03-2026,Processing,Hyderabad,30632,,
ORD015122,CUST04958,22-03-2026,Delivered,Kolkata,2594,,
ORD015123,CUST09353,29-04-2026,Delivered,Pune,5490,,
ORD015124,CUST00163,18-06-2024,Delivered,Ahmedabad,9591,,
ORD015125,CUST04762,18-02-2026,Delivered,Delhi,7174,,
